index,high,highTime,low,lowTime,high-low
12988,6708.0,1618413975.0,5660.0,1618414284.0,1048.0
12990,2800000.0,1618363415.0,2800000.0,1618363415.0,0.0
12992,160000.0,1618414455.0,139000.0,1618365206.0,21000.0
12994,96862.0,1616348569.0,136975.0,1618008753.0,-40113.0
12996,674000.0,1618411954.0,664972.0,1618393126.0,9028.0
12998,547011.0,1618389931.0,530000.0,1618389937.0,17011.0
13000,7063.0,1618414244.0,7000.0,1618411981.0,63.0
13002,8198.0,1618414050.0,7513.0,1618367295.0,685.0
13004,40000.0,1618411874.0,16840.0,1618367974.0,23160.0
13006,24483.0,1618186359.0,25771.0,1618342947.0,-1288.0
13008,34000.0,1618409527.0,22217.0,1618412607.0,11783.0
13010,26433.0,1618392828.0,27824.0,1618265969.0,-1391.0
13012,19800.0,1618413857.0,17893.0,1618414221.0,1907.0
13014,19513.0,1618410141.0,19513.0,1618412780.0,0.0
13016,27418.0,1618395085.0,19207.0,1618393860.0,8211.0
13018,100000.0,1618410391.0,21659.0,1617909912.0,78341.0
13020,68000.0,1618414017.0,61500.0,1618412966.0,6500.0
13022,63791.0,1618357661.0,70682.0,1618371739.0,-6891.0
13024,129900.0,1618413815.0,129692.0,1618414312.0,208.0
13026,129500.0,1618414299.0,128005.0,1618405254.0,1495.0
13028,152273.0,1618395569.0,150000.0,1618413803.0,2273.0
13030,175000.0,1618371136.0,125000.0,1618411804.0,50000.0
13032,330000.0,1618412965.0,329036.0,1618410132.0,964.0
13034,318311.0,1618413798.0,314777.0,1618380777.0,3534.0
13036,13110000.0,1618413920.0,13025201.0,1618413363.0,84799.0
13038,9500000.0,1618375385.0,9069069.0,1618351591.0,430931.0
13040,239991.0,1618414257.0,235000.0,1618407566.0,4991.0
13042,490000.0,1618413418.0,261295.0,1618360473.0,228705.0
13044,465500.0,1618412903.0,453112.0,1618413332.0,12388.0
13046,504726.0,1618412373.0,490055.0,1618413361.0,14671.0
13048,160000.0,1618413817.0,158519.0,1618413903.0,1481.0
13050,180000.0,1618361025.0,174172.0,1618377541.0,5828.0
13052,174000.0,1618414034.0,151219.0,1618413225.0,22781.0
13054,169000.0,1618407411.0,121000.0,1618414393.0,48000.0
13056,172911.0,1618411594.0,169500.0,1618414290.0,3411.0
13058,199998.0,1618410007.0,173001.0,1618375356.0,26997.0
13060,189327.0,1618413926.0,188000.0,1618413989.0,1327.0
13062,204995.0,1618407871.0,170000.0,1618375541.0,34995.0
13064,721.0,1618390681.0,134.0,1618385989.0,587.0
13066,2358.0,1618411703.0,2108.0,1618414394.0,250.0
13149,17000.0,1618410295.0,15555.0,1618387312.0,1445.0
13151,195000.0,1618414132.0,188005.0,1618408375.0,6995.0
13153,17332.0,1618411203.0,12411.0,1618410877.0,4921.0
13155,17500.0,1618410414.0,13750.0,1618363196.0,3750.0
13157,106681.0,1618412952.0,106686.0,1618410018.0,-5.0
13159,194000.0,1618413813.0,188126.0,1618408773.0,5874.0
13161,1424555.0,1618412379.0,1408919.0,1618412441.0,15636.0
13163,1315000.0,1618413463.0,1170100.0,1618410629.0,144900.0
13165,813000.0,1618414274.0,776001.0,1618412364.0,36999.0
13167,799255.0,1618414384.0,700004.0,1618412788.0,99251.0
13169,1450000.0,1618414257.0,1380010.0,1618391385.0,69990.0
13171,779999.0,1618413475.0,752623.0,1618414073.0,27376.0
13173,24387.0,1618414337.0,24321.0,1618390812.0,66.0
13175,14500.0,1618412541.0,13778.0,1618409593.0,722.0
13190,4777378.0,1618414425.0,4500003.0,1618414086.0,277375.0
13227,1479500.0,1618414188.0,1475000.0,1618411847.0,4500.0
13229,100839.0,1618413664.0,87000.0,1618414256.0,13839.0
13231,25420000.0,1618411019.0,25415003.0,1618414285.0,4997.0
13233,6773074.0,1618414157.0,6711393.0,1618414224.0,61681.0
13235,2177534.0,1618414375.0,2174520.0,1618414428.0,3014.0
13237,34448999.0,1618414410.0,34420000.0,1618414414.0,28999.0
13239,25555000.0,1618414419.0,25526000.0,1618414448.0,29000.0
13245,78334.0,1618412987.0,15000.0,1618382868.0,63334.0
13256,135348.0,1618410232.0,164926.0,1618413869.0,-29578.0
13263,24217757.0,1618414447.0,24182351.0,1618414459.0,35406.0
13265,3451700.0,1618413226.0,3428212.0,1618412406.0,23488.0
13267,3401689.0,1618395207.0,3420000.0,1618410198.0,-18311.0
13269,3800005.0,1618371862.0,3375000.0,1618414103.0,425005.0
13271,3459294.0,1618414375.0,3454140.0,1618414427.0,5154.0
13277,67777.0,1618410779.0,27000.0,1618376491.0,40777.0
13383,791.0,1618409574.0,788.0,1618414260.0,3.0
13385,2338.0,1618413800.0,2296.0,1618414222.0,42.0
13387,2875.0,1618414017.0,2678.0,1618414388.0,197.0
13389,2995.0,1618414391.0,2950.0,1618414380.0,45.0
13391,16.0,1618414130.0,15.0,1618414387.0,1.0
13421,4.0,1618414257.0,3.0,1618414422.0,1.0
13431,114.0,1618414322.0,93.0,1618413263.0,21.0
13439,1273.0,1618414057.0,1259.0,1618414425.0,14.0
13441,1349.0,1618414435.0,1290.0,1618414458.0,59.0
13448,314.0,1618394685.0,187.0,1618410513.0,127.0
13451,360.0,1618409735.0,350.0,1618414148.0,10.0
13454,1000.0,1618344074.0,811.0,1618414216.0,189.0
13457,486.0,1618389753.0,352.0,1618382308.0,134.0
13460,479.0,1618382412.0,590.0,1618360657.0,-111.0
13463,975.0,1618413083.0,975.0,1618413227.0,0.0
13466,1837.0,1617378650.0,3500.0,1618412896.0,-1663.0
13469,697.0,1618404333.0,697.0,1618414232.0,0.0
13472,781.0,1618408726.0,781.0,1618412788.0,0.0
13475,1040.0,1618412956.0,910.0,1618414196.0,130.0
13478,1204.0,1618406873.0,1000.0,1618413498.0,204.0
13481,1430.0,1618412189.0,1430.0,1618409832.0,0.0
13484,1428.0,1618414044.0,1428.0,1618414196.0,0.0
13487,1607.0,1618404472.0,1610.0,1618414308.0,-3.0
13490,1634.0,1618413921.0,1530.0,1618414456.0,104.0
13493,2017.0,1618413672.0,1826.0,1618413972.0,191.0
13496,2914.0,1618414402.0,2853.0,1618414313.0,61.0
13499,3329.0,1618393665.0,3415.0,1618414401.0,-86.0
13502,3900.0,1618413828.0,3860.0,1618414411.0,40.0
13505,3852.0,1618407501.0,3531.0,1618414152.0,321.0
13508,3664.0,1618414381.0,3610.0,1618414423.0,54.0
13511,4548.0,1618414426.0,4500.0,1618414450.0,48.0
13573,156.0,1618414166.0,153.0,1618414347.0,3.0
13576,39367773.0,1618414370.0,39313323.0,1618414456.0,54450.0
13652,55970000.0,1618414345.0,55876585.0,1618414407.0,93415.0
13657,2732.0,1618414341.0,2233.0,1618408708.0,499.0
13658,200.0,1618413580.0,200.0,1618394624.0,0.0
19478,545000.0,1618413395.0,519858.0,1618414426.0,25142.0
19481,574424.0,1618413604.0,569113.0,1618413768.0,5311.0
19484,860.0,1618414438.0,844.0,1618413976.0,16.0
19486,1000.0,1618410232.0,500.0,1618374979.0,500.0
19488,1273.0,1618325169.0,200.0,1618377584.0,1073.0
19490,1599.0,1618412422.0,101.0,1618413145.0,1498.0
19493,10300000.0,1618356324.0,10200007.0,1618406726.0,99993.0
19496,10289999.0,1618407816.0,10237006.0,1618407823.0,52993.0
19501,10599996.0,1618053475.0,10010000.0,1617734887.0,589996.0
19529,8811762.0,1618412639.0,8761804.0,1618414148.0,49958.0
19532,10750000.0,1618391446.0,10200000.0,1618253542.0,550000.0
19535,10680000.0,1618386036.0,10400000.0,1618386070.0,280000.0
19538,11000000.0,1618410790.0,10200010.0,1618302894.0,799990.0
19541,10400000.0,1618412227.0,10310950.0,1618337401.0,89050.0
19544,10220935.0,1618414175.0,10212962.0,1618414451.0,7973.0
19547,10228576.0,1618414359.0,10194989.0,1618414452.0,33587.0
19550,10292200.0,1618414255.0,10263108.0,1618414255.0,29092.0
19553,10254000.0,1618414434.0,10196570.0,1618414422.0,57430.0
19570,279.0,1618390400.0,44.0,1618269764.0,235.0
19572,28.0,1618367669.0,30.0,1618116937.0,-2.0
19574,43.0,1618390579.0,29.0,1618372126.0,14.0
19576,99.0,1618392661.0,51.0,1618351426.0,48.0
19578,181.0,1618414377.0,181.0,1618414427.0,0.0
19580,573.0,1618414286.0,555.0,1618414450.0,18.0
19582,922.0,1618414279.0,915.0,1618414459.0,7.0
19584,1.0,1618414368.0,3.0,1618413313.0,-2.0
19586,29245.0,1618370906.0,29180.0,1618414100.0,65.0
19589,92000.0,1618407186.0,89101.0,1618410751.0,2899.0
19592,29821.0,1618405198.0,29301.0,1618413029.0,520.0
19595,58693.0,1617997926.0,6000.0,1617920837.0,52693.0
19598,145000.0,1618391381.0,93592.0,1618223425.0,51408.0
19601,29806.0,1618405259.0,29569.0,1618412682.0,237.0
19604,40000.0,1618126113.0,91218.0,1618345922.0,-51218.0
19607,199900.0,1618391099.0,151000.0,1618396981.0,48900.0
19610,426596.0,1618404324.0,420516.0,1618412666.0,6080.0
19613,2368.0,1618414165.0,1858.0,1618412882.0,510.0
19615,1586.0,1618412715.0,1402.0,1618406093.0,184.0
19617,1999.0,1618414302.0,1851.0,1618413850.0,148.0
19619,2000.0,1618414378.0,2073.0,1618413598.0,-73.0
19621,1925.0,1618414450.0,1911.0,1618414141.0,14.0
19623,1966.0,1618414447.0,1966.0,1618414218.0,0.0
19625,7777.0,1618414130.0,2551.0,1618414228.0,5226.0
19627,2218.0,1618414409.0,1922.0,1618413787.0,296.0
19629,2775.0,1618414255.0,2767.0,1618414426.0,8.0
19631,3313.0,1618414410.0,2900.0,1618413848.0,413.0
19653,893.0,1618394230.0,756.0,1618413593.0,137.0
19656,1358.0,1618409073.0,2119.0,1618244799.0,-761.0
19662,946.0,1618413427.0,946.0,1618413427.0,0.0
19665,280.0,1618377192.0,85.0,1618412415.0,195.0
19669,294.0,1618414441.0,291.0,1618414458.0,3.0
19672,2679.0,1618412679.0,2626.0,1618414362.0,53.0
19701,10190000.0,1618345965.0,10100002.0,1618337143.0,89998.0
19707,40052951.0,1618413628.0,39790475.0,1618414448.0,262476.0
19724,70000.0,1618316077.0,20199.0,1618410801.0,49801.0
19727,23007.0,1618376112.0,5.0,1618384536.0,23002.0
19912,3316.0,1618413436.0,3171.0,1618410524.0,145.0
19915,10431.0,1618354979.0,9501.0,1618410976.0,930.0
19918,11299.0,1618374512.0,8579.0,1618411680.0,2720.0
19921,432671.0,1618414168.0,392147.0,1618414170.0,40524.0
19924,435648.0,1618414426.0,433274.0,1618414431.0,2374.0
19927,451322.0,1618414152.0,434287.0,1618414440.0,17035.0
19930,834833.0,1618414443.0,820492.0,1618414446.0,14341.0
19933,473882.0,1618414068.0,455460.0,1618414373.0,18422.0
19936,632635.0,1618414313.0,616003.0,1618414389.0,16632.0
19943,8009.0,1618377513.0,8696.0,1618410179.0,-687.0
19946,11777.0,1618376163.0,5583.0,1618412898.0,6194.0
19949,7408.0,1618348879.0,2350.0,1618409399.0,5058.0
19952,6326.0,1618367903.0,6969.0,1618410679.0,-643.0
19955,9834.0,1618384928.0,10021.0,1618403533.0,-187.0
19958,1745000.0,1618410234.0,1555555.0,1618377970.0,189445.0
19961,230000.0,1618376711.0,97521.0,1618349085.0,132479.0
19964,955000.0,1618385484.0,830000.0,1618380859.0,125000.0
19967,459000.0,1618372715.0,406230.0,1618364817.0,52770.0
19970,354000.0,1618349743.0,281000.0,1618392005.0,73000.0
19973,1899997.0,1618405612.0,1570000.0,1618412613.0,329997.0
19976,268000.0,1618386136.0,95500.0,1618391696.0,172500.0
19979,233447.0,1618405645.0,105000.0,1618365526.0,128447.0
19982,564000.0,1618386094.0,440001.0,1618413056.0,123999.0
19985,41769.0,1618409893.0,41384.0,1618291793.0,385.0
19988,40000.0,1618407046.0,23828.0,1618408188.0,16172.0
19991,89000.0,1618355565.0,30000.0,1618413036.0,59000.0
19994,787826.0,1618411534.0,786285.0,1618412628.0,1541.0
19997,610000.0,1618413834.0,585609.0,1618413383.0,24391.0
20002,597997.0,1618414438.0,560222.0,1618413503.0,37775.0
20005,12500000.0,1618366858.0,12125000.0,1618394255.0,375000.0
20008,30000.0,1618388789.0,28001.0,1618408490.0,1999.0
20011,612334000.0,1618383581.0,617555888.0,1618290879.0,-5221888.0
20014,2139989000.0,1618322037.0,2130000000.0,1618368337.0,9989000.0
20017,15588811.0,1618412561.0,15506004.0,1618413432.0,82807.0
20020,48900.0,1618371794.0,42000.0,1618406539.0,6900.0
20023,49999.0,1618371836.0,26199.0,1618413060.0,23800.0
20026,110000.0,1618386294.0,75840.0,1618410701.0,34160.0
20029,18629.0,1618414261.0,16500.0,1618412619.0,2129.0
20032,49999.0,1618380379.0,23670.0,1618394998.0,26329.0
20035,72521.0,1618405592.0,65000.0,1618411951.0,7521.0
20038,88814.0,1618405599.0,78500.0,1618411979.0,10314.0
20041,42518.0,1618408782.0,38024.0,1618414392.0,4494.0
20044,61603.0,1618405625.0,41000.0,1618412845.0,20603.0
20047,64977.0,1618409236.0,48027.0,1618411964.0,16950.0
20050,1439000.0,1618413734.0,1417000.0,1618414352.0,22000.0
20053,31617.0,1618408457.0,30675.0,1618408896.0,942.0
20056,508203.0,1618412596.0,490001.0,1618414112.0,18202.0
20059,1896612.0,1618379529.0,1706000.0,1618405120.0,190612.0
20062,6579831.0,1618413899.0,6497236.0,1618413799.0,82595.0
20065,4516400.0,1618414457.0,4499660.0,1618413804.0,16740.0
20068,549763.0,1618414042.0,525000.0,1618414049.0,24763.0
20071,4097500.0,1618408469.0,4020201.0,1618413712.0,77299.0
20074,3558600.0,1618414218.0,3565201.0,1618413798.0,-6601.0
20077,339999.0,1618390475.0,205000.0,1618413716.0,134999.0
20080,340000.0,1618376047.0,275000.0,1618411557.0,65000.0
20083,630000.0,1618376038.0,525000.0,1618412201.0,105000.0
20086,160000.0,1618376145.0,102000.0,1618342040.0,58000.0
20089,200000.0,1618376005.0,176000.0,1618412005.0,24000.0
20092,123194.0,1618376023.0,81031.0,1618349723.0,42163.0
20095,8853000.0,1618409713.0,8600000.0,1618413490.0,253000.0
20098,31648374.0,1618412447.0,31575502.0,1618413485.0,72872.0
20101,6995666.0,1618404866.0,6730000.0,1618414271.0,265666.0
20104,12890000.0,1618412462.0,12726666.0,1618413486.0,163334.0
20107,1795000.0,1618408424.0,1770000.0,1618374335.0,25000.0
20110,29999.0,1618408181.0,25197.0,1618412718.0,4802.0
20113,2917.0,1618413983.0,2001.0,1618411793.0,916.0
20116,35000.0,1618360223.0,4050.0,1618405592.0,30950.0
20119,15803.0,1618375454.0,13000.0,1618411940.0,2803.0
20122,13853.0,1618384568.0,15001.0,1618409262.0,-1148.0
20125,6803.0,1618413354.0,9251.0,1618406540.0,-2448.0
20128,37662.0,1618412119.0,27000.0,1618409179.0,10662.0
20131,81000.0,1618413439.0,75000.0,1618411915.0,6000.0
20134,11487.0,1618410907.0,30000.0,1618396732.0,-18513.0
20137,52292.0,1618413226.0,47007.0,1618414126.0,5285.0
20140,72800.0,1618411073.0,29663.0,1618414325.0,43137.0
20143,350000.0,1618413628.0,335001.0,1618413359.0,14999.0
20146,500000.0,1618412134.0,485000.0,1618413133.0,15000.0
20149,1568490.0,1618412103.0,1560000.0,1618414298.0,8490.0
20152,577702.0,1618414068.0,540010.0,1618413730.0,37692.0
20155,3292997.0,1618411715.0,3204509.0,1618395478.0,88488.0
20158,742999.0,1618287384.0,415000.0,1618389667.0,327999.0
20161,294671.0,1618375703.0,273123.0,1618380483.0,21548.0
20166,193000.0,1618395244.0,143513.0,1618395251.0,49487.0
20169,30000.0,1618413973.0,26000.0,1618392391.0,4000.0
20172,3655.0,1618395077.0,2001.0,1618395092.0,1654.0
20175,1180.0,1618377537.0,151.0,1618389610.0,1029.0
20178,23921.0,1618341791.0,23756.0,1618394953.0,165.0
20181,20200.0,1618378333.0,20003.0,1618378354.0,197.0
20184,4500.0,1618405836.0,3550.0,1618304110.0,950.0
20187,1033.0,1618405843.0,1460.0,1618343327.0,-427.0
20190,6000.0,1618130707.0,3985.0,1618406721.0,2015.0
20193,4000.0,1618405826.0,10.0,1618409875.0,3990.0
20196,23617.0,1618389307.0,20000.0,1618411397.0,3617.0
20199,5149999.0,1618412988.0,5080000.0,1618412991.0,69999.0
20202,1155555.0,1618378880.0,1125555.0,1618361765.0,30000.0
20205,538000.0,1618411935.0,524755.0,1618407307.0,13245.0
20208,179999.0,1618413705.0,155000.0,1618413774.0,24999.0
20211,4420000.0,1618412042.0,4350000.0,1618408625.0,70000.0
20214,2200000.0,1618413638.0,2017764.0,1618413658.0,182236.0
20217,1678346.0,1618412825.0,1650024.0,1618406170.0,28322.0
20220,14000.0,1618413893.0,10747.0,1618414270.0,3253.0
20223,49978.0,1618414451.0,46355.0,1618414042.0,3623.0
20226,9500.0,1618414050.0,5000.0,1618414312.0,4500.0
20229,8000.0,1618414189.0,10000.0,1618414441.0,-2000.0
20232,9516.0,1618414252.0,8999.0,1618414344.0,517.0
20235,10000.0,1618410782.0,15000.0,1618414239.0,-5000.0
20238,173.0,1618413777.0,170.0,1618413611.0,3.0
20240,8500.0,1618407721.0,6333.0,1618414282.0,2167.0
20243,4227.0,1618407798.0,3500.0,1618411141.0,727.0
20246,3362.0,1618390132.0,3836.0,1618406255.0,-474.0
20251,1.0,1618411289.0,227.0,1618405553.0,-226.0
20254,551.0,1618391765.0,2000.0,1618407402.0,-1449.0
20257,1.0,1618411478.0,36.0,1618406080.0,-35.0
20260,827.0,1618408326.0,777.0,1618413459.0,50.0
20263,3000.0,1618379805.0,604.0,1618406987.0,2396.0
20266,60000.0,1618369665.0,20000.0,1618408352.0,40000.0
20269,17193.0,1618380955.0,8733.0,1618407608.0,8460.0
20272,31500.0,1618414428.0,25001.0,1618414320.0,6499.0
20275,3289.0,1618368492.0,2800.0,1618412241.0,489.0
20376,44202.0,1618389830.0,21297.0,1618336114.0,22905.0
20379,55411.0,1617278431.0,49067.0,1618334787.0,6344.0
20382,89040.0,1618411506.0,86000.0,1618396910.0,3040.0
20385,94825.0,1618385206.0,92813.0,1618109578.0,2012.0
20433,1160000.0,1618410657.0,1112000.0,1618408387.0,48000.0
20436,445555.0,1618412088.0,428797.0,1618361232.0,16758.0
20439,999000.0,1618407875.0,879022.0,1618410744.0,119978.0
20442,2049999.0,1618412198.0,1900005.0,1618410283.0,149994.0
20517,572339.0,1618414413.0,533321.0,1618413720.0,39018.0
20520,294302.0,1618413966.0,294302.0,1618414015.0,0.0
20590,498000.0,1618413472.0,370000.0,1618413793.0,128000.0
20595,579160.0,1618414392.0,575000.0,1618413702.0,4160.0
20716,881681.0,1618414163.0,880695.0,1618414215.0,986.0
20718,2806.0,1618414458.0,2764.0,1618414362.0,42.0
20724,27745207.0,1618414444.0,27495455.0,1618414456.0,249752.0
20727,57499.0,1618414435.0,57178.0,1618414353.0,321.0
20730,56056.0,1618414377.0,55100.0,1618414197.0,956.0
20733,95000.0,1618414407.0,83999.0,1618412994.0,11001.0
20736,27400.0,1618414426.0,23821.0,1618414377.0,3579.0
20739,84997.0,1618411516.0,67000.0,1618414451.0,17997.0
20749,1462.0,1618414348.0,1215.0,1618414387.0,247.0
20756,591591.0,1618412932.0,515116.0,1618413822.0,76475.0
20849,358.0,1618414393.0,337.0,1618414342.0,21.0
20997,1055688372.0,1618414285.0,1055500000.0,1618414241.0,188372.0
21000,4199996.0,1618414385.0,4151664.0,1618414345.0,48332.0
21003,9000000.0,1618414423.0,9020000.0,1618414365.0,-20000.0
21006,86500000.0,1618414269.0,86544179.0,1618414152.0,-44179.0
21009,50070.0,1618413874.0,49235.0,1618414383.0,835.0
21012,86799997.0,1618414428.0,86730613.0,1618414413.0,69384.0
21015,4000615.0,1618414408.0,3972599.0,1618414081.0,28016.0
21018,8768436.0,1618414277.0,8752533.0,1618414124.0,15903.0
21021,60049000.0,1618414457.0,59965279.0,1618414280.0,83721.0
21024,62769393.0,1618414424.0,62763735.0,1618414436.0,5658.0
21028,1648764.0,1618414458.0,1657050.0,1618414392.0,-8286.0
21034,13500000.0,1618413536.0,13500000.0,1618414255.0,0.0
21043,82900000.0,1618414327.0,82811276.0,1618412698.0,88724.0
21047,48200.0,1618413829.0,47000.0,1618414444.0,1200.0
21049,131688275.0,1618413541.0,131650000.0,1618414386.0,38275.0
21079,548777.0,1618413520.0,487170.0,1618414215.0,61607.0
21081,470.0,1618237921.0,470.0,1618260199.0,0.0
21084,609.0,1618357791.0,609.0,1618369473.0,0.0
21087,1170.0,1618403691.0,877.0,1618410405.0,293.0
21090,553.0,1618410388.0,1000.0,1618414350.0,-447.0
21093,641.0,1618411971.0,641.0,1618411970.0,0.0
21096,1316.0,1618393614.0,1316.0,1618381771.0,0.0
21099,279.0,1618332461.0,186.0,1618284918.0,93.0
21102,601.0,1618412755.0,503.0,1618412070.0,98.0
21105,2356.0,1618411175.0,2214.0,1618411148.0,142.0
21108,328.0,1618357296.0,328.0,1618346656.0,0.0
21111,744.0,1618412315.0,744.0,1618413127.0,0.0
21114,2616.0,1618413454.0,2700.0,1618412096.0,-84.0
21117,550.0,1618413959.0,411.0,1618412010.0,139.0
21120,633.0,1618379100.0,640.0,1618412892.0,-7.0
21123,2209.0,1618414180.0,2209.0,1618412867.0,0.0
21126,700.0,1618412942.0,356.0,1618396241.0,344.0
21129,650.0,1618411643.0,211.0,1618407168.0,439.0
21140,684.0,1618414328.0,665.0,1618414043.0,19.0
21143,1039.0,1618414314.0,1010.0,1618413880.0,29.0
21146,933.0,1618414440.0,897.0,1618414276.0,36.0
21157,581.0,1618393627.0,480.0,1618406121.0,101.0
21160,899.0,1618413478.0,827.0,1618413488.0,72.0
21163,1083.0,1618414063.0,1058.0,1618414044.0,25.0
21166,2900.0,1618414348.0,2860.0,1618414270.0,40.0
21177,970.0,1618414379.0,933.0,1618414287.0,37.0
21180,1299.0,1618413999.0,596.0,1618414200.0,703.0
21183,2298.0,1618414355.0,2286.0,1618414264.0,12.0
21202,544501.0,1618411454.0,450000.0,1618392503.0,94501.0
21257,1311.0,1618413061.0,1280.0,1618414108.0,31.0
21270,8000000.0,1618412410.0,7984675.0,1618413926.0,15325.0
21279,1499999.0,1618414368.0,1465355.0,1618413994.0,34644.0
21298,447833.0,1618413747.0,416485.0,1618414397.0,31348.0
21301,625000.0,1618413972.0,611002.0,1618414409.0,13998.0
21304,477923.0,1618414350.0,462014.0,1618414386.0,15909.0
21316,249.0,1618414319.0,247.0,1618414446.0,2.0
21318,474.0,1618410861.0,437.0,1618414429.0,37.0
21320,255.0,1618336188.0,164.0,1618129617.0,91.0
21322,5000.0,1618327074.0,1045.0,1618343343.0,3955.0
21324,2987.0,1618391303.0,1724.0,1618348782.0,1263.0
21326,154.0,1618414422.0,148.0,1618414444.0,6.0
21332,350.0,1618386055.0,290.0,1618411308.0,60.0
21334,388.0,1618390439.0,332.0,1618413216.0,56.0
21336,832.0,1618414114.0,796.0,1618414409.0,36.0
21338,206.0,1618410973.0,200.0,1618410969.0,6.0
21347,3300.0,1618413669.0,3287.0,1618414248.0,13.0
21350,216.0,1618414274.0,215.0,1618413731.0,1.0
21352,705.0,1618413640.0,660.0,1618411688.0,45.0
21387,106498.0,1618413675.0,98000.0,1618414151.0,8498.0
21477,340.0,1618414331.0,322.0,1618414263.0,18.0
21480,1227.0,1618414387.0,1227.0,1618414269.0,0.0
21483,621.0,1618413202.0,617.0,1618414436.0,4.0
21486,42.0,1618414320.0,32.0,1618414311.0,10.0
21488,1092.0,1618414357.0,1092.0,1618414415.0,0.0
21490,257.0,1618413215.0,200.0,1618413927.0,57.0
21504,221.0,1618413479.0,212.0,1618414443.0,9.0
21512,402.0,1618414326.0,630.0,1618390142.0,-228.0
21515,927.0,1618413800.0,539.0,1618395581.0,388.0
21518,998.0,1618413214.0,705.0,1618413984.0,293.0
21521,1600.0,1618413526.0,1000.0,1618413532.0,600.0
21543,16.0,1618413195.0,10.0,1618404651.0,6.0
21545,21.0,1618410060.0,7.0,1618411551.0,14.0
21555,15.0,1618413923.0,14.0,1618414449.0,1.0
21622,72.0,1618414160.0,71.0,1618414448.0,1.0
21626,948.0,1618373221.0,1072.0,1618413894.0,-124.0
21634,23600000.0,1618413834.0,23215000.0,1618412709.0,385000.0
21637,22099499.0,1617896764.0,22976005.0,1618383079.0,-876506.0
21643,783505.0,1618412942.0,775001.0,1618412948.0,8504.0
21646,22569.0,1618413964.0,19008.0,1618414087.0,3561.0
21649,600000.0,1618412404.0,571782.0,1618412547.0,28218.0
21652,2400.0,1618413817.0,2265.0,1618405438.0,135.0
21684,1912.0,1618392415.0,2012.0,1618363376.0,-100.0
21690,1400.0,1618414380.0,1113.0,1618410576.0,287.0
21730,2000000.0,1618380064.0,2000001.0,1618411828.0,-1.0
21733,2188562.0,1618414451.0,2170000.0,1618414388.0,18562.0
21736,21279.0,1618414386.0,20000.0,1618411476.0,1279.0
21739,14234.0,1618414039.0,12979.0,1618414063.0,1255.0
21742,200359.0,1618414253.0,187000.0,1618414374.0,13359.0
21745,1181014.0,1618353128.0,1100003.0,1618376799.0,81011.0
21754,259.0,1618414444.0,220.0,1618412988.0,39.0
21802,12052.0,1618414393.0,11800.0,1618414457.0,252.0
21804,1381999.0,1618412575.0,1277820.0,1618413057.0,104179.0
21807,486471.0,1618407202.0,480000.0,1618414438.0,6471.0
21810,967000.0,1618414390.0,949815.0,1618413788.0,17185.0
21813,1991835.0,1618389081.0,1991351.0,1618413236.0,484.0
21817,43828.0,1618414239.0,43611.0,1618414455.0,217.0
21820,148.0,1618414427.0,143.0,1618414431.0,5.0
21838,12000.0,1618410949.0,5500.0,1618414003.0,6500.0
21880,317.0,1618414335.0,316.0,1618414455.0,1.0
21882,124987999.0,1618413265.0,118666666.0,1618383935.0,6321333.0
21892,2071484.0,1618414410.0,2057913.0,1618414415.0,13571.0
21895,61944997.0,1618381345.0,57500000.0,1618375165.0,4444997.0
21902,1208000.0,1618414437.0,1200000.0,1618414442.0,8000.0
21905,685.0,1618414385.0,682.0,1618414442.0,3.0
21918,1230000.0,1618414079.0,1200001.0,1618414384.0,29999.0
21921,1200000.0,1618413018.0,1200000.0,1618414365.0,0.0
21924,831.0,1618394100.0,1016.0,1618394360.0,-185.0
21926,1155.0,1618342226.0,480.0,1618381931.0,675.0
21928,1337.0,1618411978.0,1321.0,1618411991.0,16.0
21930,717.0,1618414324.0,719.0,1618414439.0,-2.0
21932,771.0,1618414431.0,769.0,1618414364.0,2.0
21934,546.0,1618411434.0,348.0,1618411024.0,198.0
21936,756.0,1618405600.0,751.0,1618413530.0,5.0
21938,15001.0,1618355359.0,688.0,1618408874.0,14313.0
21940,560.0,1618406369.0,457.0,1618408573.0,103.0
21942,798.0,1618414286.0,536.0,1618413842.0,262.0
21944,835.0,1618414374.0,833.0,1618414313.0,2.0
21946,884.0,1618414405.0,881.0,1618414303.0,3.0
21948,995.0,1618414406.0,973.0,1618414309.0,22.0
21950,9170.0,1618411516.0,9096.0,1618413064.0,74.0
21952,1400.0,1618412477.0,750.0,1618395313.0,650.0
21955,740.0,1618413531.0,710.0,1618412877.0,30.0
21957,780.0,1618413570.0,6.0,1618337678.0,774.0
21959,726.0,1618396714.0,500.0,1618394988.0,226.0
21961,828.0,1618408852.0,100.0,1618388965.0,728.0
21963,731.0,1618411786.0,522.0,1618408811.0,209.0
21965,789.0,1618413630.0,790.0,1618414093.0,-1.0
21967,790.0,1618414368.0,794.0,1618414368.0,-4.0
21969,865.0,1618411611.0,859.0,1618413873.0,6.0
21971,1133.0,1618413528.0,1118.0,1618413531.0,15.0
21973,9299.0,1618414352.0,9092.0,1618414362.0,207.0
21975,8100.0,1618414123.0,8000.0,1618413442.0,100.0
21978,8050.0,1618414417.0,8006.0,1618414293.0,44.0
21981,6096.0,1618411498.0,5200.0,1618414304.0,896.0
